piste.name,piste.created_at,piste.updated_at,sample.state,sample.created_at,sample.updated_at
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:17 UTC,2019-01-16 16:03:17 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:17 UTC,2019-01-16 16:03:17 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,open,2019-01-22 07:12:23 UTC,2019-01-22 07:12:23 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:26 UTC,2019-01-06 07:12:26 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-30 07:12:22 UTC,2018-12-30 07:12:22 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-30 07:12:22 UTC,2018-12-30 07:12:22 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-30 07:12:22 UTC,2018-12-30 07:12:22 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-30 07:12:22 UTC,2018-12-30 07:12:22 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-28 15:42:18 UTC,2018-12-28 15:42:18 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-02 07:12:16 UTC,2019-01-02 07:12:16 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-02 07:12:16 UTC,2019-01-02 07:12:16 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-02 07:12:16 UTC,2019-01-02 07:12:16 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-02 07:12:16 UTC,2019-01-02 07:12:16 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-02 07:12:16 UTC,2019-01-02 07:12:16 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-03 07:12:36 UTC,2019-01-03 07:12:36 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 07:12:34 UTC,2019-01-05 07:12:34 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-06 07:12:27 UTC,2019-01-06 07:12:27 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-12-31 07:22:31 UTC,2018-12-31 07:22:31 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-04 15:42:30 UTC,2019-01-04 15:42:30 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 15:22:10 UTC,2019-01-01 15:22:10 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,in_preparation,2019-01-02 15:42:38 UTC,2019-01-02 15:42:38 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-02 15:42:38 UTC,2019-01-02 15:42:38 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-02 15:42:38 UTC,2019-01-02 15:42:38 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-16 16:03:18 UTC,2019-01-16 16:03:18 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
La Côt - Le Châble,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2019-01-15 07:03:47 UTC,2019-01-15 07:03:47 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:12 UTC,2019-01-08 07:12:12 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:12 UTC,2019-01-08 07:12:12 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-12-31 14:42:09 UTC,2018-12-31 14:42:09 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 14:42:24 UTC,2019-01-01 14:42:24 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 08:32:19 UTC,2019-01-05 08:32:19 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-12-31 14:42:09 UTC,2018-12-31 14:42:09 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-01 14:42:24 UTC,2019-01-01 14:42:24 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-05 08:32:19 UTC,2019-01-05 08:32:19 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2019-01-14 08:32:33 UTC,2019-01-14 08:32:33 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:34 UTC,2018-12-30 15:42:34 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:34 UTC,2018-12-30 15:42:34 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:34 UTC,2018-12-30 15:42:34 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:34 UTC,2018-12-30 15:42:34 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-08 07:12:13 UTC,2019-01-08 07:12:13 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-10 07:12:22 UTC,2019-01-10 07:12:22 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-09 15:32:33 UTC,2019-01-09 15:32:33 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-09 15:32:33 UTC,2019-01-09 15:32:33 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-09 15:32:33 UTC,2019-01-09 15:32:33 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2019-01-09 15:32:33 UTC,2019-01-09 15:32:33 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2019-01-01 07:12:30 UTC,2019-01-01 07:12:30 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-12-30 15:42:35 UTC,2018-12-30 15:42:35 UTC
