piste.name,piste.created_at,piste.updated_at,sample.state,sample.created_at,sample.updated_at
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:04 UTC,2018-01-17 07:34:04 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-05 15:03:37 UTC,2018-02-05 15:03:37 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-07 07:12:58 UTC,2018-02-07 07:12:58 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-18 08:18:11 UTC,2018-01-18 08:18:11 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-18 08:18:12 UTC,2018-01-18 08:18:12 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-03 14:42:37 UTC,2018-02-03 14:42:37 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-17 07:34:05 UTC,2018-01-17 07:34:05 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-07 07:12:58 UTC,2018-02-07 07:12:58 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-07 07:12:58 UTC,2018-02-07 07:12:58 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-07 07:12:58 UTC,2018-02-07 07:12:58 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:52 UTC,2018-02-22 07:04:52 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-17 10:04:40 UTC,2018-02-17 10:04:40 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:52 UTC,2018-02-22 07:04:52 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:37 UTC,2018-02-05 07:22:37 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:37 UTC,2018-02-05 07:22:37 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:37 UTC,2018-02-05 07:22:37 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:52 UTC,2018-02-22 07:04:52 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-25 10:33:22 UTC,2018-01-25 10:33:22 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-25 10:33:22 UTC,2018-01-25 10:33:22 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:52 UTC,2018-02-22 07:04:52 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-25 10:33:22 UTC,2018-01-25 10:33:22 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-18 10:03:55 UTC,2018-01-18 10:03:55 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-19 15:55:56 UTC,2018-01-19 15:55:56 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-16 11:03:28 UTC,2018-01-16 11:03:28 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:53 UTC,2018-02-22 07:04:53 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,open,2018-02-02 08:53:19 UTC,2018-02-02 08:53:19 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-02 08:53:19 UTC,2018-02-02 08:53:19 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-02 08:53:19 UTC,2018-02-02 08:53:19 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-02 08:53:19 UTC,2018-02-02 08:53:19 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-02 08:53:19 UTC,2018-02-02 08:53:19 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:53 UTC,2018-02-22 07:04:53 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,in_preparation,2018-01-25 15:52:48 UTC,2018-01-25 15:52:48 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-11 08:03:54 UTC,2018-01-11 08:03:54 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-11 14:43:37 UTC,2018-01-11 14:43:37 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-05 07:22:38 UTC,2018-02-05 07:22:38 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-11 08:03:54 UTC,2018-01-11 08:03:54 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:53 UTC,2018-02-22 07:04:53 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-11 14:43:37 UTC,2018-01-11 14:43:37 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:53 UTC,2018-02-22 07:04:53 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-22 07:04:53 UTC,2018-02-22 07:04:53 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-22 08:22:45 UTC,2018-01-22 08:22:45 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 08:03:13 UTC,2018-01-25 08:03:13 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-03 14:42:37 UTC,2018-02-03 14:42:37 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-21 12:04:00 UTC,2018-01-21 12:04:00 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-14 14:53:10 UTC,2018-01-14 14:53:10 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
La Côt - Le Châble,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
La Côt  -  Bruson,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-15 07:04:50 UTC,2018-02-15 07:04:50 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-16 15:53:13 UTC,2018-01-16 15:53:13 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-23 09:03:57 UTC,2018-01-23 09:03:57 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-01-22 09:23:11 UTC,2018-01-22 09:23:11 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-22 09:23:11 UTC,2018-01-22 09:23:11 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-01-23 09:03:57 UTC,2018-01-23 09:03:57 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-25 15:52:49 UTC,2018-01-25 15:52:49 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-20 07:04:15 UTC,2018-02-20 07:04:15 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-25 07:13:29 UTC,2018-02-25 07:13:29 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-12 09:33:46 UTC,2018-02-12 09:33:46 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:15 UTC,2018-01-13 15:43:15 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-01-13 15:43:16 UTC,2018-01-13 15:43:16 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,closed,2018-01-22 06:52:29 UTC,2018-01-22 06:52:29 UTC
