piste.name,piste.created_at,piste.updated_at,sample.state,sample.created_at,sample.updated_at
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-04 06:12:58 UTC,2017-04-04 06:12:58 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-04 06:12:58 UTC,2017-04-04 06:12:58 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-04 06:12:58 UTC,2017-04-04 06:12:58 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-04 06:12:58 UTC,2017-04-04 06:12:58 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-23 15:04:51 UTC,2017-04-23 15:04:51 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,closed,2017-04-23 15:04:51 UTC,2017-04-23 15:04:51 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-23 15:04:51 UTC,2017-04-23 15:04:51 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-04-23 15:04:51 UTC,2017-04-23 15:04:51 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-23 22:13:27 UTC,2017-04-23 22:13:27 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-04-23 15:04:51 UTC,2017-04-23 15:04:51 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Etiértses,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-19 16:04:09 UTC,2017-02-19 16:04:09 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Les Profs,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-16 08:13:11 UTC,2017-02-16 08:13:11 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-18 14:52:20 UTC,2017-02-18 14:52:20 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-18 14:52:20 UTC,2017-02-18 14:52:20 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Planards - Carrefour,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Sur le Six,2016-10-20 11:32:38 UTC,2016-10-20 11:32:38 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Pissevache,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Les Otanes,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-19 16:04:10 UTC,2017-02-19 16:04:10 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Etiértses,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-20 15:04:03 UTC,2017-02-20 15:04:03 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-20 15:04:03 UTC,2017-02-20 15:04:03 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-02-20 15:04:03 UTC,2017-02-20 15:04:03 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Etiértses,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,closed,2017-03-16 14:22:53 UTC,2017-03-16 14:22:53 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Sur le Six,2016-10-20 11:32:38 UTC,2016-10-20 11:32:38 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Pissevache,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Les Otanes,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-02-21 07:04:14 UTC,2017-02-21 07:04:14 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-25 07:42:41 UTC,2017-02-25 07:42:41 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:52 UTC,2017-02-28 15:52:52 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Planards - Carrefour,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Sur le Six,2016-10-20 11:32:38 UTC,2016-10-20 11:32:38 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Pissevache,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Les Otanes,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-02-28 15:52:53 UTC,2017-02-28 15:52:53 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,closed,2017-03-07 08:42:37 UTC,2017-03-07 08:42:37 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-07 08:42:37 UTC,2017-03-07 08:42:37 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-07 08:42:37 UTC,2017-03-07 08:42:37 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-07 08:42:37 UTC,2017-03-07 08:42:37 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-04-01 06:22:52 UTC,2017-04-01 06:22:52 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-04-02 06:22:51 UTC,2017-04-02 06:22:51 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-05 06:13:07 UTC,2017-04-05 06:13:07 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-01 06:22:52 UTC,2017-04-01 06:22:52 UTC
Etiértses,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-01 06:22:52 UTC,2017-04-01 06:22:52 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-01 06:22:52 UTC,2017-04-01 06:22:52 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 05:13:47 UTC,2017-04-24 05:13:47 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-03 14:52:50 UTC,2017-03-03 14:52:50 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-02 06:22:51 UTC,2017-04-02 06:22:51 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-03 14:52:50 UTC,2017-03-03 14:52:50 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-23 15:53:09 UTC,2017-02-23 15:53:09 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-23 15:53:09 UTC,2017-02-23 15:53:09 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-23 15:53:09 UTC,2017-02-23 15:53:09 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-23 15:53:09 UTC,2017-02-23 15:53:09 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-27 15:53:18 UTC,2017-02-27 15:53:18 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-27 15:53:18 UTC,2017-02-27 15:53:18 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-27 15:53:18 UTC,2017-02-27 15:53:18 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-02-27 15:53:18 UTC,2017-02-27 15:53:18 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-20 08:22:48 UTC,2017-03-20 08:22:48 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-20 13:22:54 UTC,2017-03-20 13:22:54 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-02 06:22:51 UTC,2017-04-02 06:22:51 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-20 08:22:49 UTC,2017-03-20 08:22:49 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-20 13:22:54 UTC,2017-03-20 13:22:54 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-01 06:22:53 UTC,2017-04-01 06:22:53 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-02 06:22:51 UTC,2017-04-02 06:22:51 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 12:05:14 UTC,2017-04-24 12:05:14 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-03-05 15:52:46 UTC,2017-03-05 15:52:46 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-03-05 15:52:46 UTC,2017-03-05 15:52:46 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-03-05 15:52:46 UTC,2017-03-05 15:52:46 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-03-05 15:52:46 UTC,2017-03-05 15:52:46 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-23 08:12:52 UTC,2017-02-23 08:12:52 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Planards - Carrefour,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-02-19 07:04:12 UTC,2017-02-19 07:04:12 UTC
